Year,Month,date,any_images,any_cloudfree,image_ID,image_ID_20,have,get,priority,Greensboro,notes,clouds
,,4/13/2018,TRUE,TRUE,20180413_151626_1014,20180413_151626_1014,,get,regular,TRUE,,
,,4/13/2018,TRUE,TRUE,20180413_151624_1014,20180413_151624_1014,,get,regular,TRUE,,
,,4/13/2018,TRUE,TRUE,20180413_151623_1014,20180413_151623_1014,,,,TRUE,,
,,4/14/2018,TRUE,TRUE,20180414_151527_1001,20180414_151527_1001,TRUE,,,TRUE,,
,,4/14/2018,TRUE,TRUE,20180414_151528_1001,20180414_151528_1001,TRUE,,,TRUE,,
,,4/14/2018,TRUE,TRUE,20180414_151530_1001,20180414_151530_1001,,get,regular,TRUE,,
,,4/14/2018,TRUE,TRUE,20180414_151404_1003,20180414_151404_1003,,,,TRUE,very edge of aoi,
,,4/14/2018,TRUE,TRUE,20180414_152813_0f33,20180414_152813_0f33,,,,TRUE,very edge of aoi,
,,4/14/2018,TRUE,TRUE,20180414_152812_0f33,20180414_152812_0f33,,,,TRUE,very edge of aoi,
,,4/16/2018,TRUE,FALSE,,,,,,,,
,,4/17/2018,TRUE,FALSE,,,,,,,,
,,4/18/2018,TRUE,TRUE,20180418_151539_100c,20180418_151539_100c,TRUE,,,TRUE,,
,,4/18/2018,TRUE,TRUE,20180418_151540_100c,20180418_151540_100c,TRUE,,,TRUE,,
,,4/18/2018,TRUE,TRUE,20180418_151541_100c,20180418_151541_100c,TRUE,,,TRUE,,
,,4/18/2018,TRUE,TRUE,20180418_151542_100c,20180418_151542_100c,TRUE,,,TRUE,,
,,4/18/2018,TRUE,TRUE,20180418_151538_100c,20180418_151538_100c,,get,low,TRUE,very top of aoi,
,,4/19/2018,TRUE,FALSE,,,,,,,,
,,4/20/2018,TRUE,TRUE,20180420_152633_0f46,20180420_152633_0f46,TRUE,,,TRUE,visible clouds,
,,4/20/2018,TRUE,TRUE,20180420_152634_0f46,20180420_152634_0f46,TRUE,,,TRUE,,
,,4/20/2018,TRUE,TRUE,20180420_152636_0f46,20180420_152636_0f46,TRUE,,,TRUE,visible clouds,
,,4/20/2018,TRUE,TRUE,20180420_152635_0f46,20180420_152635_0f46,,,,TRUE,visible clouds,
,,4/20/2018,TRUE,TRUE,20180420_152632_0f46,20180420_152632_0f46,,,,TRUE,very very bottom of aoi,
,,4/20/2018,TRUE,TRUE,20180420_151516_102e,20180420_151516_102e,,get,regular,TRUE,,
,,4/20/2018,TRUE,TRUE,20180420_151515_102e,20180420_151515_102e,,,,TRUE,visible clouds,
,,4/20/2018,TRUE,TRUE,20180420_151514_102e,20180420_151514_102e,,get,regular,TRUE,,
,,4/21/2018,TRUE,TRUE,20180421_151650_103d,20180421_151650_103d,,get,regular,TRUE,,
,,4/21/2018,TRUE,TRUE,20180421_151649_103d,20180421_151649_103d,,get,regular,TRUE,,
,,4/21/2018,TRUE,TRUE,20180421_151648_103d,20180421_151648_103d,,get,regular,TRUE,,
,,4/21/2018,TRUE,TRUE,20180421_151647_103d,20180421_151647_103d,,get,regular,TRUE,,
,,4/23/2018,TRUE,TRUE,,,,,,,,
,,4/25/2018,TRUE,FALSE,,,,,,,,
,,4/26/2018,TRUE,TRUE,20180426_151551_1035,20180426_151551_1035,TRUE,,,TRUE,,
,,4/26/2018,TRUE,TRUE,20180426_151552_1035,20180426_151552_1035,TRUE,,,TRUE,,
,,4/26/2018,TRUE,TRUE,20180426_151553_1035,20180426_151553_1035,TRUE,,,TRUE,,
,,4/26/2018,TRUE,TRUE,20180426_151554_1035,20180426_151554_1035,TRUE,,,TRUE,,
,,4/26/2018,TRUE,TRUE,20180426_151550_1035,20180426_151550_1035,,get,low,TRUE,very top of aoi,
,,4/27/2018,TRUE,FALSE,,,,,,,,
,,4/29/2018,TRUE,FALSE,,,,,,,,
,,4/30/2018,TRUE,TRUE,20180430_152525_100d,20180430_152525_100d,,get,low,TRUE,very small bit of left side of aoi,
2018,May,5/1/2018,TRUE,TRUE,20180501_151630_0f35,20180501_151630_0f35,TRUE,,,TRUE,,
,,5/1/2018,TRUE,TRUE,20180501_151631_0f35,20180501_151631_0f35,TRUE,,,TRUE,,
,,5/1/2018,TRUE,TRUE,20180501_151632_0f35,20180501_151632_0f35,TRUE,,,TRUE,,
,,5/1/2018,TRUE,TRUE,20180501_151727_1018,20180501_151727_1018,TRUE,,,TRUE,,
,,5/1/2018,TRUE,TRUE,20180501_151728_1018,20180501_151728_1018,TRUE,,,TRUE,,
,,5/1/2018,TRUE,TRUE,20180501_151729_1018,20180501_151729_1018,TRUE,,,TRUE,,
,,5/1/2018,TRUE,TRUE,20180501_152534_0f33,20180501_152534_0f33,TRUE,,,TRUE,,
,,5/1/2018,TRUE,TRUE,20180501_152535_0f33,20180501_152535_0f33,TRUE,,,TRUE,,
,,5/1/2018,TRUE,TRUE,20180501_152533_0f33,20180501_152533_0f33,,get,regular,TRUE,,
,,5/1/2018,TRUE,TRUE,20180501_152536_0f33,20180501_152536_0f33,,,,TRUE,very small part of top of AOI,
,,5/1/2018,TRUE,TRUE,20180501_151730_1018,20180501_151730_1018,,,,TRUE,very small part of bottom of aoi,
,,5/1/2018,TRUE,TRUE,20180501_151629_0f35,20180501_151629_0f35,,get,regular,TRUE,,
,,5/1/2018,TRUE,TRUE,20180501_151633_0f35,20180501_151633_0f35,,get,regular,TRUE,,
,,5/2/2018,TRUE,TRUE,20180502_151535_0e19,20180502_151535_0e19,TRUE,,,TRUE,,
,,5/2/2018,TRUE,TRUE,20180502_151536_0e19,20180502_151536_0e19,TRUE,,,TRUE,,
,,5/2/2018,TRUE,TRUE,20180502_151538_0e19,20180502_151538_0e19,TRUE,,,TRUE,,
,,5/2/2018,TRUE,TRUE,20180502_152453_1051,20180502_152453_1051,TRUE,,,TRUE,,
,,5/2/2018,TRUE,TRUE,20180502_152454_1051,20180502_152454_1051,TRUE,,,TRUE,,
,,5/2/2018,TRUE,TRUE,20180502_152455_1051,20180502_152455_1051,TRUE,,,TRUE,,
,,5/2/2018,TRUE,TRUE,20180502_152456_1051,20180502_152456_1051,TRUE,,,TRUE,,
,,5/2/2018,TRUE,TRUE,20180502_152452_1051,20180502_152452_1051,,,,TRUE,very tiny bit at bottom of AOI,
,,5/2/2018,TRUE,TRUE,20180502_151534_0e19,20180502_151534_0e19,,get,regular,TRUE,,
,,5/2/2018,TRUE,TRUE,20180502_151539_0e19,20180502_151539_0e19,,get,regular,TRUE,,
,,5/3/2018,TRUE,TRUE,20180503_151605_1006,20180503_151605_1006,TRUE,,,TRUE,,
,,5/3/2018,TRUE,TRUE,20180503_151606_1006,20180503_151606_1006,TRUE,,,TRUE,,
,,5/3/2018,TRUE,TRUE,20180503_151607_1006,20180503_151607_1006,TRUE,,,TRUE,,
,,5/3/2018,TRUE,TRUE,20180503_151721_1013,20180503_151721_1013,TRUE,,,TRUE,,
,,5/3/2018,TRUE,TRUE,20180503_151722_1013,20180503_151722_1013,TRUE,,,TRUE,,
,,5/3/2018,TRUE,TRUE,20180503_151723_1013,20180503_151723_1013,,get,regular,TRUE,,
,,5/3/2018,TRUE,TRUE,20180503_151720_1013,20180503_151720_1013,,get,regular,TRUE,,
,,5/3/2018,TRUE,TRUE,20180503_151604_1006,20180503_151604_1006,,get,regular,TRUE,,
,,5/3/2018,TRUE,TRUE,20180503_151608_1006,20180503_151608_1006,,get,regular,TRUE,,
,,5/4/2018,TRUE,FALSE,,,,,,,,
,,5/7/2018,TRUE,FALSE,,,,,,,,
,,5/8/2018,TRUE,TRUE,20180508_151609_103b,20180508_151609_103b,TRUE,,,TRUE,,
,,5/8/2018,TRUE,TRUE,20180508_151610_103b,20180508_151610_103b,TRUE,,,TRUE,,
,,5/8/2018,TRUE,TRUE,20180508_151611_103b,20180508_151611_103b,TRUE,,,TRUE,,
,,5/8/2018,TRUE,TRUE,20180508_151608_103b,20180508_151608_103b,,,,TRUE,very top of aoi,
,,5/9/2018,TRUE,TRUE,20180509_151700_1008,20180509_151700_1008,TRUE,,,TRUE,,
,,5/9/2018,TRUE,TRUE,20180509_151701_1008,20180509_151701_1008,TRUE,,,TRUE,,
,,5/9/2018,TRUE,TRUE,20180509_151658_1008,20180509_151658_1008,,get,regular,TRUE,,
,,5/9/2018,TRUE,TRUE,20180509_151659_1008,20180509_151659_1008,,get,regular,TRUE,,
,,5/9/2018,TRUE,TRUE,20180509_151702_1008,20180509_151702_1008,,get,regular,TRUE,,
,,5/10/2018,TRUE,FALSE,,,,,,,,
,,5/11/2018,TRUE,TRUE,20180511_151707_101e,20180511_151707_101e,TRUE,,,TRUE,,
,,5/11/2018,TRUE,TRUE,20180511_151708_101e,20180511_151708_101e,,get,regular,TRUE,,
,,5/11/2018,TRUE,TRUE,20180511_151704_101e,20180511_151704_101e,,,,TRUE,very top of aoi ,
,,5/11/2018,TRUE,TRUE,20180511_151556_1012,20180511_151556_1012,,get,regular,TRUE,,
,,5/11/2018,TRUE,TRUE,20180511_151555_1012,20180511_151555_1012,,get,regular,TRUE,,
,,5/11/2018,TRUE,TRUE,20180511_151554_1012,20180511_151554_1012,,,,TRUE,visible clouds,
,,5/12/2018,TRUE,TRUE,20180512_151744_103a,20180512_151744_103a,,,,TRUE,visible clouds,
,,5/12/2018,TRUE,TRUE,20180512_151743_103a,20180512_151743_103a,,get,low,TRUE,maybe a shadow,
,,5/14/2018,TRUE,FALSE,,,,,,,,
,,5/15/2018,TRUE,TRUE,20180515_151752_101d,20180515_151752_101d,TRUE,,,TRUE,contrail cloud,
,,5/15/2018,TRUE,TRUE,20180515_151753_101d,20180515_151753_101d,TRUE,,,TRUE,contrail cloud,
,,5/15/2018,TRUE,TRUE,20180515_151754_101d,20180515_151754_101d,TRUE,,,TRUE,contrail cloud,
,,5/15/2018,TRUE,TRUE,20180515_151616_1015,20180515_151616_1015,,get,regular,TRUE,,
,,5/15/2018,TRUE,TRUE,20180515_151615_1015,20180515_151615_1015,,get,regular,TRUE,,
,,5/15/2018,TRUE,TRUE,20180515_151613_1015,20180515_151613_1015,,get,regular,TRUE,,
,,5/20/2018,TRUE,FALSE,,,,,,,,
,,5/21/2018,TRUE,TRUE,20180521_151633_0f28,20180521_151633_0f28,TRUE,,,TRUE,,
,,5/21/2018,TRUE,TRUE,20180521_151634_0f28,20180521_151634_0f28,TRUE,,,TRUE,,
,,5/21/2018,TRUE,TRUE,20180521_151752_0e16,20180521_151752_0e16,TRUE,,,TRUE,,
,,5/21/2018,TRUE,TRUE,20180521_151753_0e16,20180521_151753_0e16,TRUE,,,TRUE,,
,,5/21/2018,TRUE,TRUE,20180521_183001_0f06,20180521_183001_0f06,,,,TRUE,visible clouds,
,,5/21/2018,TRUE,TRUE,20180521_183000_0f06,20180521_183000_0f06,,,,TRUE,visible clouds,
,,5/21/2018,TRUE,TRUE,20180521_151754_0e16,20180521_151754_0e16,,get,regular,TRUE,,
,,5/21/2018,TRUE,TRUE,20180521_151751_0e16,20180521_151751_0e16,,get,regular,TRUE,,
,,5/21/2018,TRUE,TRUE,20180521_151635_0f28,20180521_151635_0f28,,get,regular,TRUE,,
,,5/23/2018,TRUE,TRUE,,,,,,,,
,,5/24/2018,TRUE,TRUE,20180524_151647_1042,20180524_151647_1042,TRUE,,,TRUE,,
,,5/24/2018,TRUE,TRUE,20180524_151648_1042,20180524_151648_1042,TRUE,,,TRUE,,
,,5/24/2018,TRUE,TRUE,20180524_151649_1042,20180524_151649_1042,TRUE,,,TRUE,,
,,5/24/2018,TRUE,TRUE,20180524_151755_1027,20180524_151755_1027,TRUE,,,TRUE,,
,,5/24/2018,TRUE,TRUE,20180524_151756_1027,20180524_151756_1027,TRUE,,,TRUE,,
,,5/24/2018,TRUE,TRUE,20180524_151757_1027,20180524_151757_1027,TRUE,,,TRUE,,
,,5/24/2018,TRUE,TRUE,20180524_151758_1027,20180524_151758_1027,,,,TRUE,very bottom of aoi,
,,5/24/2018,TRUE,TRUE,20180524_151754_1027,20180524_151754_1027,,,,TRUE,very top of aoi,
,,5/24/2018,TRUE,TRUE,20180524_151650_1042,20180524_151650_1042,,get,regular,TRUE,,
,,5/24/2018,TRUE,TRUE,20180524_151646_1042,20180524_151646_1042,,get,regular,TRUE,,
,,5/25/2018,TRUE,TRUE,20180525_151706_101b,20180525_151706_101b,TRUE,,,TRUE,,
,,5/25/2018,TRUE,TRUE,20180525_151707_101b,20180525_151707_101b,TRUE,,,TRUE,,
,,5/25/2018,TRUE,TRUE,20180525_151708_101b,20180525_151708_101b,TRUE,,,TRUE,,
,,5/25/2018,TRUE,TRUE,20180525_151705_101b,20180525_151705_101b,,get,regular,TRUE,,
,,5/25/2018,TRUE,TRUE,20180525_151902_0f43,20180525_151902_0f43,,get,regular,TRUE,,
,,5/25/2018,TRUE,TRUE,20180525_151901_0f43,20180525_151901_0f43,,get,regular,TRUE,,
,,5/25/2018,TRUE,TRUE,20180525_151859_0f43,20180525_151859_0f43,,get,regular,TRUE,,
,,5/25/2018,TRUE,TRUE,20180525_152158_0f29,20180525_152158_0f29,,get,regular,TRUE,,
,,5/25/2018,TRUE,TRUE,20180525_152157_0f29,20180525_152157_0f29,,,,TRUE,very tiny part of left of aoi,
,,5/26/2018,TRUE,TRUE,20180526_151652_1035,20180526_151652_1035,TRUE,,,TRUE,,
,,5/26/2018,TRUE,TRUE,20180526_151653_1035,20180526_151653_1035,TRUE,,,TRUE,,
,,5/26/2018,TRUE,TRUE,20180526_151654_1035,20180526_151654_1035,TRUE,,,TRUE,,
,,5/26/2018,TRUE,TRUE,20180526_151656_1035,20180526_151656_1035,,get,regular,TRUE,,
,,5/26/2018,TRUE,TRUE,20180526_151651_1035,20180526_151651_1035,,get,regular,TRUE,,
,,5/27/2018,TRUE,FALSE,,,,,,,,
,,5/30/2018,TRUE,FALSE,,,,,,,,
2018,June,6/2/2018,TRUE,FALSE,,,,,,,,
,,6/4/2018,TRUE,FALSE,,,,,,,,
,,6/5/2018,TRUE,TRUE,20180605_151846_1050,20180605_151846_1050,,,,TRUE,looks cloudy very small part of aoi,
,,6/6/2018,TRUE,FALSE,,,,,,,,
,,6/7/2018,TRUE,FALSE,,,,,,,,
,,6/8/2018,TRUE,FALSE,,,,,,,,
,,6/9/2018,TRUE,FALSE,,,,,,,,
,,6/10/2018,TRUE,FALSE,,,,,,,,
,,6/12/2018,TRUE,TRUE,20180612_151803_1014,20180612_151803_1014,TRUE,,,TRUE,,
,,6/12/2018,TRUE,TRUE,20180612_151804_1014,20180612_151804_1014,TRUE,,,TRUE,,
,,6/12/2018,TRUE,TRUE,20180612_151805_1014,20180612_151805_1014,TRUE,,,TRUE,,
,,6/12/2018,TRUE,TRUE,20180612_151806_1014,20180612_151806_1014,TRUE,,,TRUE,,
,,6/12/2018,TRUE,TRUE,20180612_151844_0f44,20180612_151844_0f44,TRUE,,,TRUE,,
,,6/12/2018,TRUE,TRUE,20180612_151845_0f44,20180612_151845_0f44,TRUE,,,TRUE,,
,,6/12/2018,TRUE,TRUE,20180612_151846_0f44,20180612_151846_0f44,TRUE,,,TRUE,,
,,6/12/2018,TRUE,TRUE,20180612_151847_0f44,20180612_151847_0f44,TRUE,,,TRUE,,
,,6/12/2018,TRUE,TRUE,20180612_151843_0f44,20180612_151843_0f44,TRUE,,,TRUE,,
,,6/13/2018,TRUE,FALSE,,,,,,,,
,,6/14/2018,TRUE,TRUE,20180614_151820_103f,20180614_151820_103f,,,,TRUE,very very top of aoi,
,,6/14/2018,TRUE,TRUE,20180614_151819_103f,20180614_151819_103f,,,,TRUE,visible wispy clouds,
,,6/14/2018,TRUE,TRUE,20180614_151730_101d,20180614_151730_101d,,get,regular,TRUE,,
,,6/15/2018,TRUE,TRUE,20180615_151821_0f52,20180615_151821_0f52,TRUE,,,TRUE,,
,,6/15/2018,TRUE,TRUE,20180615_151822_0f52,20180615_151822_0f52,TRUE,,,TRUE,,
,,6/15/2018,TRUE,TRUE,20180615_151823_0f52,20180615_151823_0f52,TRUE,,,TRUE,,
,,6/15/2018,TRUE,TRUE,20180615_151933_0f25,20180615_151933_0f25,,,,TRUE,very left side of aoi,
,,6/15/2018,TRUE,TRUE,20180615_151932_0f25,20180615_151932_0f25,,,,TRUE,very left side of aoi,
,,6/15/2018,TRUE,TRUE,20180615_151931_0f25,20180615_151931_0f25,,,,TRUE,very left side of aoi,
,,6/15/2018,TRUE,TRUE,20180615_151820_0f52,20180615_151820_0f52,,get,regular,TRUE,,
,,6/15/2018,TRUE,TRUE,20180615_151824_0f52,20180615_151824_0f52,,get,regular,TRUE,,
,,6/16/2018,TRUE,TRUE,20180616_151841_0f42,20180616_151841_0f42,TRUE,,,TRUE,,
,,6/16/2018,TRUE,TRUE,20180616_151842_0f42,20180616_151842_0f42,TRUE,,,TRUE,,
,,6/16/2018,TRUE,TRUE,20180616_151843_0f42,20180616_151843_0f42,,get,regular,TRUE,,
,,6/16/2018,TRUE,TRUE,20180616_151840_0f42,20180616_151840_0f42,,get,regular,TRUE,,
,,6/16/2018,TRUE,TRUE,20180616_151839_0f42,20180616_151839_0f42,,get,regular,TRUE,,
,,6/16/2018,TRUE,TRUE,20180616_151714_104a,20180616_151714_104a,,get,regular,TRUE,,
,,6/16/2018,TRUE,TRUE,20180616_151713_104a,20180616_151713_104a,,get,regular,TRUE,,
,,6/16/2018,TRUE,TRUE,20180616_151712_104a,20180616_151712_104a,,get,regular,TRUE,,
,,6/16/2018,TRUE,TRUE,20180616_151711_104a,20180616_151711_104a,,get,regular,TRUE,,
,,6/17/2018,TRUE,TRUE,20180617_151642_100c,20180617_151642_100c,TRUE,,,,,
,,6/17/2018,TRUE,TRUE,20180617_151644_100c,20180617_151644_100c,TRUE,,,,,
,,6/17/2018,TRUE,TRUE,20180617_151645_100c,20180617_151645_100c,TRUE,,,,,
,,6/17/2018,TRUE,TRUE,20180617_151646_100c,20180617_151646_100c,TRUE,,,,,
,,6/17/2018,TRUE,TRUE,20180617_151815_1021,20180617_151815_1021,,get,regular,TRUE,,
,,6/17/2018,TRUE,TRUE,20180617_151814_1021,20180617_151814_1021,,get,regular,TRUE,,
,,6/17/2018,TRUE,TRUE,20180617_151644_101c,20180617_151644_101c,,get,regular,TRUE,,
,,6/17/2018,TRUE,TRUE,20180617_151643_101c,20180617_151643_101c,,get,regular,TRUE,,
,,6/17/2018,TRUE,TRUE,20180617_151642_101c,20180617_151642_101c,,get,regular,TRUE,,
,,6/17/2018,TRUE,TRUE,20180617_151641_101c,20180617_151641_101c,,get,regular,TRUE,,
,,6/18/2018,TRUE,TRUE,20180618_151350_1024,20180618_151350_1024,TRUE,,,TRUE,visible clouds,
,,6/18/2018,TRUE,TRUE,20180618_151351_1024,20180618_151351_1024,TRUE,,,TRUE,visible clouds,
,,6/18/2018,TRUE,TRUE,20180618_151353_1024,20180618_151353_1024,TRUE,,,TRUE,,
,,6/18/2018,TRUE,TRUE,20180618_151707_1039,20180618_151707_1039,,get,regular,TRUE,,
,,6/18/2018,TRUE,TRUE,20180618_151705_1039,20180618_151705_1039,,get,regular,TRUE,,
,,6/18/2018,TRUE,TRUE,20180618_151704_1039,20180618_151704_1039,,get,regular,TRUE,,
,,6/18/2018,TRUE,TRUE,20180618_151354_1024,20180618_151354_1024,,get,regular,TRUE,,
,,6/19/2018,TRUE,FALSE,,,,,,,,
,,6/20/2018,TRUE,FALSE,,,,,,,,
,,6/21/2018,TRUE,FALSE,,,,,,,,
,,6/24/2018,TRUE,FALSE,,,,,,,,
,,6/25/2018,TRUE,TRUE,20180625_151637_0f2b,20180625_151637_0f2b,TRUE,,,TRUE,,
,,6/25/2018,TRUE,TRUE,20180625_151638_0f2b,20180625_151638_0f2b,TRUE,,,TRUE,,
,,6/25/2018,TRUE,TRUE,20180625_151639_0f2b,20180625_151639_0f2b,TRUE,,,TRUE,,
,,6/25/2018,TRUE,TRUE,20180625_151640_0f2b,20180625_151640_0f2b,TRUE,,,TRUE,,
,,6/25/2018,TRUE,TRUE,20180625_151825_1008,20180625_151825_1008,TRUE,,,TRUE,,
,,6/25/2018,TRUE,TRUE,20180625_151826_1008,20180625_151826_1008,TRUE,,,TRUE,,
,,6/25/2018,TRUE,TRUE,20180625_151827_1008,20180625_151827_1008,TRUE,,,TRUE,,
,,6/25/2018,TRUE,TRUE,20180625_151828_1008,20180625_151828_1008,,get,regular,TRUE,,
,,6/25/2018,TRUE,TRUE,20180625_1518274_1008,20180625_1518274_100,,get,regular,TRUE,,
,,6/25/2018,TRUE,TRUE,20180625_151706_0f22,20180625_151706_0f22,,,,TRUE,tiniest bit of aoi,
,,6/26/2018,TRUE,FALSE,,,,,,,,
,,6/28/2018,TRUE,FALSE,,,,,,,,
,,6/29/2018,TRUE,TRUE,20180629_151823_0f12,20180629_151823_0f12,,,,TRUE,wispy clouds,
,,6/29/2018,TRUE,TRUE,20180629_151822_0f12,20180629_151822_0f12,,,,TRUE,wispy clouds,
,,6/29/2018,TRUE,TRUE,20180629_151706_0f33,20180629_151706_0f33,,,,TRUE,wispy clouds,
,,6/30/2018,TRUE,TRUE,20180630_151514_104a,20180630_151514_104a,TRUE,,,TRUE,,
,,6/30/2018,TRUE,TRUE,20180630_151515_104a,20180630_151515_104a,TRUE,,,TRUE,,
,,6/30/2018,TRUE,TRUE,20180630_151737_1003,20180630_151737_1003,TRUE,,,TRUE,,
,,6/30/2018,TRUE,TRUE,20180630_151738_1003,20180630_151738_1003,TRUE,,,TRUE,,
,,6/30/2018,TRUE,TRUE,20180630_151739_1003,20180630_151739_1003,TRUE,,,TRUE,,
,,6/30/2018,TRUE,TRUE,20180630_151858_1001,20180630_151858_1001,TRUE,,,TRUE,,
,,6/30/2018,TRUE,TRUE,20180630_151513_104a,20180630_151513_104a,,get,regular,TRUE,,
,,6/30/2018,TRUE,TRUE,20180630_151516_104a,20180630_151516_104a,,get,regular,TRUE,,
,,6/30/2018,TRUE,TRUE,20180630_151736_1003,20180630_151736_1003,,get,regular,TRUE,,
,,6/30/2018,TRUE,TRUE,20180630_151857_1001,20180630_151857_1001,,get,regular,TRUE,,
,,6/30/2018,TRUE,TRUE,20180630_151859_1001,20180630_151859_1001,,get,regular,TRUE,,
2018,July,7/1/2018,TRUE,TRUE,20180701_151509_101c,20180701_151509_101c,TRUE,,,,,
,,7/1/2018,TRUE,TRUE,20180701_151832_0f4e,20180701_151832_0f4e,TRUE,,,TRUE,wispy looking clouds,
,,7/1/2018,TRUE,TRUE,20180701_151901_101d,20180701_151901_101d,TRUE,,,TRUE,,
,,7/1/2018,TRUE,TRUE,20180701_151902_101d,20180701_151902_101d,TRUE,,,TRUE,wispy looking clouds,
,,7/1/2018,TRUE,TRUE,20180701_151903_101d,20180701_151903_101d,TRUE,,,TRUE,wispy looking clouds,
,,7/1/2018,TRUE,TRUE,20180701_151904_101d,20180701_151904_101d,TRUE,,,TRUE,,
,,7/1/2018,TRUE,TRUE,20180701_151905_101d,20180701_151905_101d,,,,TRUE,very small bit of bottom of aoi,
,,7/1/2018,TRUE,TRUE,20180701_151828_0f4e,20180701_151828_0f4e,,,,TRUE,very small bit at top of aoi,
,,7/1/2018,TRUE,TRUE,20180701_151833_0f4e,20180701_151833_0f4e,,,,TRUE,,
,,7/1/2018,TRUE,TRUE,20180701_151506_101c,20180701_151506_101c,TRUE,,,TRUE,,
,,7/1/2018,TRUE,TRUE,20180701_151510_101c,20180701_151510_101c,,get,regular,TRUE,,
,,7/2/2018,TRUE,FALSE,,,,,,,,
,,7/3/2018,TRUE,FALSE,,,,,,,,
,,7/4/2018,TRUE,TRUE,,,,,,,,
,,7/5/2018,TRUE,FALSE,,,,,,,,
,,7/7/2018,TRUE,FALSE,,,,,,,,
,,7/8/2018,TRUE,TRUE,20180708_151405_104e,20180708_151405_104e,TRUE,,,TRUE,,
,,7/8/2018,TRUE,TRUE,20180708_151406_104e,20180708_151406_104e,TRUE,,,TRUE,,
,,7/8/2018,TRUE,TRUE,20180708_151407_104e,20180708_151407_104e,TRUE,,,TRUE,,
,,7/8/2018,TRUE,TRUE,20180708_151408_104e,20180708_151408_104e,TRUE,,,TRUE,,
,,7/8/2018,TRUE,TRUE,20180708_151944_1010,20180708_151944_1010,TRUE,,,TRUE,,
,,7/8/2018,TRUE,TRUE,20180708_151945_1010,20180708_151945_1010,TRUE,,,TRUE,,
,,7/8/2018,TRUE,TRUE,20180708_151943_1010,20180708_151943_1010,,get,regular,TRUE,,
,,7/9/2018,TRUE,TRUE,20180709_151405_0f2b,20180709_151405_0f2b,TRUE,,,TRUE,,
,,7/9/2018,TRUE,TRUE,20180709_151406_0f2b,20180709_151406_0f2b,TRUE,,,TRUE,,
,,7/9/2018,TRUE,TRUE,20180709_151407_0f2b,20180709_151407_0f2b,TRUE,,,TRUE,,
,,7/9/2018,TRUE,TRUE,20180709_151408_0f2b,20180709_151408_0f2b,TRUE,,,TRUE,,
,,7/9/2018,TRUE,TRUE,20180709_151736_1025,20180709_151736_1025,TRUE,,,TRUE,,
,,7/9/2018,TRUE,TRUE,20180709_151737_1025,20180709_151737_1025,TRUE,,,TRUE,,
,,7/9/2018,TRUE,TRUE,20180709_151739_1025,20180709_151739_1025,TRUE,,,TRUE,,
,,7/9/2018,TRUE,TRUE,20180709_151943_1005,20180709_151943_1005,TRUE,,,TRUE,,
,,7/9/2018,TRUE,TRUE,20180709_151944_1005,20180709_151944_1005,TRUE,,,TRUE,,
,,7/9/2018,TRUE,TRUE,20180709_151945_1005,20180709_151945_1005,,get,regular,TRUE,,
,,7/9/2018,TRUE,TRUE,20180709_151942_1005,20180709_151942_1005,,,,TRUE,very small bit of top of aoi,
,,7/9/2018,TRUE,TRUE,20180709_151735_1025,20180709_151735_1025,,get,regular,TRUE,,
,,7/9/2018,TRUE,TRUE,20180709_151740_1025,20180709_151740_1025,,,,TRUE,very bottom of aoi,
,,7/9/2018,TRUE,TRUE,20180709_151404_0f2b,20180709_151404_0f2b,,get,regular,TRUE,,
,,7/10/2018,TRUE,TRUE,20180710_151945_1034,20180710_151945_1034,TRUE,,,TRUE,visible clouds,
,,7/10/2018,TRUE,TRUE,20180710_151946_1034,20180710_151946_1034,TRUE,,,TRUE,,
,,7/10/2018,TRUE,TRUE,20180710_151944_1034,20180710_151944_1034,,get,regular,TRUE,,
,,7/10/2018,TRUE,TRUE,20180710_151947_1034,20180710_151947_1034,,get,regular,TRUE,,
,,7/10/2018,TRUE,TRUE,20180710_151812_1038,20180710_151812_1038,,get,regular,TRUE,,
,,7/10/2018,TRUE,TRUE,20180710_151811_1038,20180710_151811_1038,,get,regular,TRUE,,
,,7/10/2018,TRUE,TRUE,20180710_151810_1038,20180710_151810_1038,,get,regular,TRUE,,
,,7/10/2018,TRUE,TRUE,20180710_151809_1038,20180710_151809_1038,,get,regular,TRUE,,
,,7/11/2018,TRUE,TRUE,,,,,,,,
,,7/12/2018,TRUE,FALSE,,,,,,,,
,,7/13/2018,TRUE,TRUE,20180713_151341_0f33,20180713_151341_0f33,TRUE,,,TRUE,,
