Year,Month,date,any_images,any_cloudfree,image_ID,image_ID_20,have,get,priority,Greensboro,notes,clouds
,,7/13/2018,TRUE,TRUE,20180713_151342_0f33,20180713_151342_0f33,TRUE,,,TRUE,wispy clouds,
,,7/13/2018,TRUE,TRUE,20180713_151343_0f33,20180713_151343_0f33,TRUE,,,TRUE,wispy clouds,
,,7/13/2018,TRUE,TRUE,20180713_151806_102c,20180713_151806_102c,TRUE,,,TRUE,,
,,7/13/2018,TRUE,TRUE,20180713_151807_102c,20180713_151807_102c,TRUE,,,TRUE,wispy clouds,
,,7/13/2018,TRUE,TRUE,20180713_151808_102c,20180713_151808_102c,TRUE,,,TRUE,wispy clouds,
,,7/13/2018,TRUE,TRUE,20180713_151805_102c,20180713_151805_102c,,,,TRUE,very tiny bit at top of aoi,
,,7/13/2018,TRUE,TRUE,20180713_151809_102c,20180713_151809_102c,,get,regular,TRUE,,
,,7/13/2018,TRUE,TRUE,20180713_151344_0f33,20180713_151344_0f33,,,,TRUE,very top of aoi,
,,7/13/2018,TRUE,TRUE,20180713_151340_0f33,20180713_151340_0f33,,get,regular,TRUE,,
,,7/14/2018,TRUE,TRUE,20180714_151446_1051,20180714_151446_1051,TRUE,,,TRUE,,
,,7/14/2018,TRUE,TRUE,20180714_151445_1051,20180714_151445_1051,,get,regular,TRUE,,
,,7/14/2018,TRUE,TRUE,20180714_151447_1051,20180714_151447_1051,TRUE,,,,,
,,7/14/2018,TRUE,TRUE,20180714_151825_101e,20180714_151825_101e,TRUE,,,TRUE,,
,,7/14/2018,TRUE,TRUE,20180714_151826_101e,20180714_151826_101e,TRUE,,,TRUE,,
,,7/14/2018,TRUE,TRUE,20180714_151957_1011,20180714_151957_1011,TRUE,,,TRUE,,
,,7/14/2018,TRUE,TRUE,20180714_151955_1011,20180714_151955_1011,,,,TRUE,,
,,7/14/2018,TRUE,TRUE,20180714_151956_1011,20180714_151956_1011,,,,TRUE,,
,,7/14/2018,TRUE,TRUE,20180714_151958_1011,20180714_151958_1011,,,,TRUE,teeny bit on left side of aoi,
,,7/14/2018,TRUE,TRUE,20180714_151823_101e,20180714_151823_101e,,,,TRUE,tiny bit at top of aoi,
,,7/14/2018,TRUE,TRUE,20180714_151824_101e,20180714_151824_101e,,get,regular,TRUE,,
,,7/14/2018,TRUE,TRUE,20180714_151827_101e,20180714_151827_101e,,get,regular,TRUE,,
,,7/15/2018,TRUE,FALSE,,,,,,,,
,,7/16/2018,TRUE,TRUE,,,,,,,,
,,7/17/2018,TRUE,TRUE,20180717_151302_1050,20180717_151302_1050,,,,TRUE,wispy clouds,
,,7/17/2018,TRUE,TRUE,20180717_151301_1050,20180717_151301_1050,,get,regular,TRUE,,
,,7/18/2018,TRUE,TRUE,20180718_151943_101d,20180718_151943_101d,TRUE,,,TRUE,,
,,7/18/2018,TRUE,TRUE,20180718_151944_101d,20180718_151944_101d,TRUE,,,TRUE,,
,,7/18/2018,TRUE,TRUE,20180718_151856_0f4e,20180718_151856_0f4e,,,,TRUE,very small bit on right side of aoi,
,,7/18/2018,TRUE,TRUE,20180718_151942_101d,20180718_151942_101d,,get,regular,TRUE,,
,,7/18/2018,TRUE,TRUE,20180718_151945_101d,20180718_151945_101d,,get,regular,TRUE,,
,,7/19/2018,TRUE,TRUE,20180719_152010_0f52,20180719_152010_0f52,TRUE,,,TRUE,,
,,7/19/2018,TRUE,TRUE,20180719_152012_0f52,20180719_152012_0f52,TRUE,,,TRUE,,
,,7/19/2018,TRUE,TRUE,20180719_152013_0f52,20180719_152013_0f52,TRUE,,,TRUE,,
,,7/19/2018,TRUE,TRUE,20180719_152011_0f52,20180719_152011_0f52,,get,regular,TRUE,,
,,7/19/2018,TRUE,TRUE,20180719_151649_0e3a,20180719_151649_0e3a,,get,regular,TRUE,,
,,7/19/2018,TRUE,TRUE,20180719_151648_0e3a,20180719_151648_0e3a,,get,regular,TRUE,,
,,7/19/2018,TRUE,TRUE,20180719_151647_0e3a,20180719_151647_0e3a,TRUE,,,TRUE,,
,,7/20/2018,TRUE,FALSE,,,,,,,,
,,7/22/2018,TRUE,FALSE,,,,,,,,
,,7/23/2018,TRUE,FALSE,,,,,,,,
,,7/24/2018,TRUE,FALSE,,,,,,,,
,,7/26/2018,TRUE,FALSE,,,,,,,,
,,7/27/2018,TRUE,TRUE,,,,,,,,
,,7/28/2018,TRUE,TRUE,,,,,,,,
,,7/29/2018,TRUE,FALSE,,,,,,,,
,,7/31/2018,TRUE,FALSE,,,,,,,,
2018,August,8/1/2018,TRUE,FALSE,,,,,,,,
,,8/2/2018,TRUE,FALSE,,,,,,,,
,,8/3/2018,TRUE,FALSE,,,,,,,,
,,8/4/2018,TRUE,FALSE,,,,,,,,
,,8/5/2018,TRUE,TRUE,20180805_151055_1049,20180805_151055_1049,TRUE,,,,,
,,8/5/2018,TRUE,TRUE,20180805_152122_0f25,20180805_152122_0f25,,,,TRUE,tiniest bit of left side,
,,8/5/2018,TRUE,TRUE,20180805_151054_1049,20180805_151054_1049,,,,TRUE,visible clouds,
,,8/5/2018,TRUE,TRUE,20180805_151053_1049,20180805_151053_1049,,get,regular,TRUE,,
,,8/6/2018,TRUE,FALSE,,,,,,,,
,,8/7/2018,TRUE,FALSE,,,,,,,,
,,8/8/2018,TRUE,TRUE,20180808_151630_0e19,20180808_151630_0e19,,,,TRUE,very very bottom of aoi,
,,8/8/2018,TRUE,TRUE,20180808_151628_0e19,20180808_151628_0e19,,,,TRUE,visible clouds,
,,8/8/2018,TRUE,TRUE,20180808_151110_104a,20180808_151110_104a,,get,low,TRUE,very small part on left side of aoi,
,,8/8/2018,TRUE,TRUE,20180808_151109_104a,20180808_151109_104a,,get,low,TRUE,very small part on left side of aoi,
,,8/8/2018,TRUE,TRUE,20180808_151108_104a,20180808_151108_104a,,get,low,TRUE,very small part on left side of aoi,
,,8/9/2018,TRUE,TRUE,20180809_151940_1006,20180809_151940_1006,TRUE,,,TRUE,,
,,8/9/2018,TRUE,TRUE,20180809_151941_1006,20180809_151941_1006,TRUE,,,TRUE,visible clouds,
,,8/9/2018,TRUE,TRUE,20180809_152042_1013,20180809_152042_1013,TRUE,,,TRUE,,
,,8/9/2018,TRUE,TRUE,20180809_152043_1013,20180809_152043_1013,TRUE,,,TRUE,,
,,8/9/2018,TRUE,TRUE,20180809_152041_1013,20180809_152041_1013,,get,regular,TRUE,,
,,8/9/2018,TRUE,TRUE,20180809_152045_1013,20180809_152045_1013,,,,TRUE,small part at bottom of aoi,
,,8/9/2018,TRUE,TRUE,20180809_151939_1006,20180809_151939_1006,,get,regular,TRUE,,
,,8/9/2018,TRUE,TRUE,20180809_151942_1006,20180809_151942_1006,,,,TRUE,visible clouds,
,,8/10/2018,TRUE,TRUE,20180810_152028_0f51,20180810_152028_0f51,TRUE,,,TRUE,,
,,8/10/2018,TRUE,TRUE,20180810_152029_0f51,20180810_152029_0f51,TRUE,,,TRUE,,
,,8/10/2018,TRUE,TRUE,20180810_152030_0f51,20180810_152030_0f51,TRUE,,,TRUE,,
,,8/10/2018,TRUE,TRUE,20180810_152027_0f51,20180810_152027_0f51,,get,regular,TRUE,,
,,8/10/2018,TRUE,TRUE,20180810_152032_0f51,20180810_152032_0f51,,get,regular,TRUE,,
,,8/11/2018,TRUE,FALSE,,,,,,,,
,,8/12/2018,TRUE,FALSE,,,,,,,,
,,8/13/2018,TRUE,FALSE,,,,,,,,
,,8/14/2018,TRUE,FALSE,,,,,,,,
,,8/15/2018,TRUE,TRUE,20180815_152029_1018,20180815_152029_1018,TRUE,,,TRUE,,
,,8/15/2018,TRUE,TRUE,20180815_152030_1018,20180815_152030_1018,TRUE,,,TRUE,,
,,8/15/2018,TRUE,TRUE,20180815_152031_1018,20180815_152031_1018,TRUE,,,TRUE,,
,,8/15/2018,TRUE,TRUE,20180815_152032_1018,20180815_152032_1018,TRUE,,,TRUE,,
,,8/15/2018,TRUE,TRUE,20180815_152028_1018,20180815_152028_1018,,,,TRUE,very tippy top of aoi,
,,8/15/2018,TRUE,TRUE,20180815_151916_1008,20180815_151916_1008,,get,regular,TRUE,,
,,8/15/2018,TRUE,TRUE,20180815_151915_1008,20180815_151915_1008,,get,regular,TRUE,,
,,8/16/2018,TRUE,FALSE,,,,,,,,
,,8/17/2018,TRUE,TRUE,,,,,,,,
,,8/18/2018,TRUE,FALSE,,,,,,,,
,,8/19/2018,TRUE,FALSE,,,,,,,,
,,8/20/2018,TRUE,FALSE,,,,,,,,
,,8/21/2018,TRUE,FALSE,,,,,,,,
,,8/22/2018,TRUE,FALSE,,,,,,,,
,,8/23/2018,TRUE,TRUE,20180823_150805_1043,20180823_150805_1043,TRUE,,,TRUE,,
,,8/23/2018,TRUE,TRUE,20180823_182748_0f02,20180823_182748_0f02,,,,TRUE,visible clouds,
,,8/23/2018,TRUE,TRUE,20180823_182747_0f02,20180823_182747_0f02,,,,TRUE,,
,,8/23/2018,TRUE,TRUE,20180823_182746_0f02,20180823_182746_0f02,,,,TRUE,visible clouds,
,,8/23/2018,TRUE,TRUE,20180823_182745_0f02,20180823_182745_0f02,,,,TRUE,visible clouds,
,,8/23/2018,TRUE,TRUE,20180823_150806_1043,20180823_150806_1043,,,,TRUE,visible clouds,
,,8/23/2018,TRUE,TRUE,20180823_150804_1043,20180823_150804_1043,,get,regular,TRUE,,
,,8/24/2018,TRUE,TRUE,20180824_152022_0f35,20180824_152022_0f35,TRUE,,,TRUE,visible clouds,
,,8/24/2018,TRUE,TRUE,20180824_152023_0f35,20180824_152023_0f35,,get,regular,TRUE,,
,,8/24/2018,TRUE,TRUE,20180824_152021_0f35,20180824_152021_0f35,,get,regular,TRUE,,
,,8/24/2018,TRUE,TRUE,20180824_152020_0f35,20180824_152020_0f35,,get,regular,TRUE,,
,,8/24/2018,TRUE,TRUE,20180824_151859_1021,20180824_151859_1021,,,,TRUE,test quality,
,,8/24/2018,TRUE,TRUE,20180824_151858_1021,20180824_151858_1021,,,,TRUE,test quality,
,,8/25/2018,TRUE,FALSE,,,,,,,,
,,8/26/2018,TRUE,TRUE,20180826_152111_1004,20180826_152111_1004,TRUE,,,TRUE,,
,,8/26/2018,TRUE,TRUE,20180826_152112_1004,20180826_152112_1004,,get,regular,TRUE,,
,,8/26/2018,TRUE,TRUE,20180826_152110_1004,20180826_152110_1004,,get,regular,TRUE,,
,,8/26/2018,TRUE,TRUE,20180826_152108_1004,20180826_152108_1004,,get,regular,TRUE,,
,,8/26/2018,TRUE,TRUE,20180826_151946_1013,20180826_151946_1013,,get,regular,TRUE,,
,,8/26/2018,TRUE,TRUE,20180826_151942_1013,20180826_151942_1013,,,,TRUE,"very small part of right side of aoi, maybe visible clouds",
,,8/26/2018,TRUE,TRUE,20180826_150840_1_0f36,20180826_150840_1_0f,,get,regular,TRUE,,
,,8/26/2018,TRUE,TRUE,20180826_150839_0f36,20180826_150839_0f36,,,,TRUE,visible clouds,
,,8/26/2018,TRUE,TRUE,20180826_150838_0f36,20180826_150838_0f36,,,,TRUE,visible clouds,
,,8/26/2018,TRUE,TRUE,20180826_150836_0f36,20180826_150836_0f36,,get,regular,TRUE,,
,,8/27/2018,TRUE,TRUE,20180827_152049_0f31,20180827_152049_0f31,,,,TRUE,visible clouds,
,,8/27/2018,TRUE,TRUE,20180827_152048_0f31,20180827_152048_0f31,,,,TRUE,,
,,8/27/2018,TRUE,TRUE,20180827_150659_104d,20180827_150659_104d,,,,TRUE,very top of aoi,
,,8/27/2018,TRUE,TRUE,20180827_150656_104d,20180827_150656_104d,,get,low,TRUE,looks a little hazy,
,,8/27/2018,TRUE,TRUE,20180827_150655_104d,20180827_150655_104d,,get,low,TRUE,looks a little hazy,
,,8/28/2018,TRUE,TRUE,20180828_152007_1009,20180828_152007_1009,TRUE,,,TRUE,,
,,8/28/2018,TRUE,TRUE,20180828_152008_1009,20180828_152008_1009,TRUE,,,TRUE,,
,,8/28/2018,TRUE,TRUE,20180828_152009_1009,20180828_152009_1009,TRUE,,,TRUE,,
,,8/28/2018,TRUE,TRUE,20180828_152006_1009,20180828_152006_1009,,get,regular,TRUE,,
,,8/28/2018,TRUE,TRUE,20180828_152010_1009,20180828_152010_1009,,get,regular,TRUE,,
,,8/28/2018,TRUE,TRUE,20180828_150608_0f2d,20180828_150608_0f2d,,,,TRUE,very very left side of aoi,
,,8/28/2018,TRUE,TRUE,20180828_150607_0f2d,20180828_150607_0f2d,,,,TRUE,very very left side of aoi,
,,8/29/2018,TRUE,TRUE,20180829_150812_0f44,20180829_150812_0f44,TRUE,,,TRUE,visible cloud,
,,8/29/2018,TRUE,TRUE,20180829_152102_103e,20180829_152102_103e,,get,regular,TRUE,,
,,8/29/2018,TRUE,TRUE,20180829_152101_103e,20180829_152101_103e,,,,TRUE,visible cloud,
,,8/29/2018,TRUE,TRUE,20180829_152100_103e,20180829_152100_103e,,get,regular,TRUE,,
,,8/29/2018,TRUE,TRUE,20180829_152059_103e,20180829_152059_103e,,,,TRUE,very tiny part at top of aoi,
,,8/29/2018,TRUE,TRUE,20180829_151911_1024,20180829_151911_1024,,,,TRUE,visible clouds,
,,8/29/2018,TRUE,TRUE,20180829_151912_1024,20180829_151912_1024,,,,TRUE,visible clouds,
,,8/29/2018,TRUE,TRUE,20180829_151913_1024,20180829_151913_1024,,,,TRUE,visible clouds,
,,8/29/2018,TRUE,TRUE,20180829_151914_1024,20180829_151914_1024,,,,TRUE,visible clouds,
,,8/29/2018,TRUE,TRUE,20180829_151915_1024,20180829_151915_1024,,,,TRUE,visible clouds,
,,8/29/2018,TRUE,TRUE,20180829_150813_0f44,20180829_150813_0f44,,get,regular,TRUE,,
,,8/29/2018,TRUE,TRUE,20180829_150810_0f44,20180829_150810_0f44,,get,regular,TRUE,,
,,8/30/2018,TRUE,TRUE,20180830_152038_102e,20180830_152038_102e,TRUE,,,TRUE,,
,,8/30/2018,TRUE,TRUE,20180830_152039_102e,20180830_152039_102e,TRUE,,,TRUE,visible clouds,
,,8/30/2018,TRUE,TRUE,20180830_152040_102e,20180830_152040_102e,TRUE,,,,,
,,8/30/2018,TRUE,TRUE,20180830_152041_102e,20180830_152041_102e,TRUE,,,TRUE,,
,,8/30/2018,TRUE,TRUE,20180830_150703_1049,20180830_150703_1049,,get,regular,TRUE,,
,,8/30/2018,TRUE,TRUE,20180830_150702_1049,20180830_150702_1049,,get,regular,TRUE,,
,,8/30/2018,TRUE,TRUE,20180830_150701_1049,20180830_150701_1049,,,,TRUE,visible cloud,
,,8/30/2018,TRUE,TRUE,20180830_150700_1049,20180830_150700_1049,,,,TRUE,visible cloud,
,,8/31/2018,TRUE,FALSE,,,,,,,,
2018,September,9/1/2018,TRUE,FALSE,,,,,,,,
,,9/2/2018,TRUE,FALSE,,,,,,,,
,,9/3/2018,TRUE,FALSE,,,,,,,,
,,9/4/2018,TRUE,TRUE,20180904_152222_0f43,20180904_152222_0f43,TRUE,,,TRUE,visible clouds,
,,9/4/2018,TRUE,TRUE,20180904_150533_0f3d,20180904_150533_0f3d,,,,TRUE,very right side of aoi,
,,9/4/2018,TRUE,TRUE,20180904_152223_0f43,20180904_152223_0f43,,,,TRUE,visible clouds,
,,9/4/2018,TRUE,TRUE,20180904_152221_0f43,20180904_152221_0f43,TRUE,,,TRUE,,
,,9/4/2018,TRUE,TRUE,20180904_152220_0f43,20180904_152220_0f43,,get,regular,TRUE,,
,,9/5/2018,TRUE,FALSE,,,,,,,,
,,9/6/2018,TRUE,TRUE,20180906_150623_0f1a,20180906_150623_0f1a,TRUE,,,TRUE,,
,,9/6/2018,TRUE,TRUE,20180906_150624_0f1a,20180906_150624_0f1a,TRUE,,,TRUE,,
,,9/6/2018,TRUE,TRUE,20180906_150625_0f1a,20180906_150625_0f1a,TRUE,,,TRUE,,
,,9/6/2018,TRUE,TRUE,20180906_151929_1029,20180906_151929_1029,,,,TRUE,visible clouds,
,,9/6/2018,TRUE,TRUE,20180906_151928_1029,20180906_151928_1029,,,,TRUE,visible clouds,
,,9/6/2018,TRUE,TRUE,20180906_150622_0f1a,20180906_150622_0f1a,TRUE,,,TRUE,,
,,9/7/2018,TRUE,FALSE,,,,,,,,
,,9/11/2018,TRUE,FALSE,,,,,,,,
,,9/12/2018,TRUE,FALSE,,,,,,,,
,,9/15/2018,TRUE,FALSE,,,,,,,,
,,9/16/2018,TRUE,FALSE,,,,,,,,
,,9/18/2018,TRUE,FALSE,,,,,,,,
,,9/19/2018,TRUE,TRUE,20180919_150455_1053,20180919_150455_1053,TRUE,,,,,
,,9/19/2018,TRUE,TRUE,20180919_152129_1005,20180919_152129_1005,,,,TRUE,visible clouds,
,,9/19/2018,TRUE,TRUE,20180919_150452_1053,20180919_150452_1053,TRUE,,,TRUE,,
,,9/19/2018,TRUE,TRUE,20180919_150453_1053,20180919_150453_1053,TRUE,,,TRUE,,
,,9/19/2018,TRUE,TRUE,20180919_150454_1053,20180919_150454_1053,TRUE,,,TRUE,,
,,9/20/2018,TRUE,FALSE,,,,,,,,
,,9/21/2018,TRUE,FALSE,,,,,,,,
,,9/22/2018,TRUE,TRUE,,,,,,,,
,,9/25/2018,TRUE,FALSE,,,,,,,,
,,9/26/2018,TRUE,TRUE,,,,,,,,
,,9/27/2018,TRUE,FALSE,,,,,,,,
,,9/28/2018,TRUE,FALSE,,,,,,,,
,,9/29/2018,TRUE,TRUE,20180929_152310_0f34,20180929_152310_0f34,,,,TRUE,visible clouds,
,,9/30/2018,TRUE,TRUE,20180930_150141_1052,20180930_150141_1052,TRUE,,,TRUE,,
,,9/30/2018,TRUE,TRUE,20180930_150142_1052,20180930_150142_1052,TRUE,,,TRUE,,
,,9/30/2018,TRUE,TRUE,20180930_150143_1052,20180930_150143_1052,TRUE,,,TRUE,,
,,9/30/2018,TRUE,TRUE,20180930_150144_1052,20180930_150144_1052,TRUE,,,TRUE,,
,,9/30/2018,TRUE,TRUE,20180930_152156_0f42,20180930_152156_0f42,TRUE,,,TRUE,,
,,9/30/2018,TRUE,TRUE,20180930_152157_0f42,20180930_152157_0f42,TRUE,,,TRUE,,
,,9/30/2018,TRUE,TRUE,20180930_152158_0f42,20180930_152158_0f42,TRUE,,,TRUE,,
,,9/30/2018,TRUE,TRUE,20180930_152159_0f42,20180930_152159_0f42,TRUE,,,TRUE,,
2018,October,10/1/2018,TRUE,TRUE,20181001_152059_0f35,20181001_152059_0f35,TRUE,,,TRUE,,
,,10/1/2018,TRUE,TRUE,20181001_152100_0f35,20181001_152100_0f35,TRUE,,,TRUE,,
,,10/1/2018,TRUE,TRUE,20181001_152101_0f35,20181001_152101_0f35,TRUE,,,TRUE,,
,,10/1/2018,TRUE,TRUE,20181001_152103_0f35,20181001_152103_0f35,TRUE,,,TRUE,,
,,10/1/2018,TRUE,TRUE,20181001_152104_0f35,20181001_152104_0f35,TRUE,,,TRUE,,
,,10/1/2018,TRUE,TRUE,20181001_152232_101f,20181001_152232_101f,TRUE,,,,,
,,10/1/2018,TRUE,TRUE,20181001_152233_101f,20181001_152233_101f,TRUE,,,,,
,,10/2/2018,TRUE,TRUE,20181002_150233_104e,20181002_150233_104e,TRUE,,,TRUE,,
,,10/2/2018,TRUE,TRUE,20181002_150234_104e,20181002_150234_104e,TRUE,,,TRUE,,
,,10/2/2018,TRUE,TRUE,20181002_150234_1_104e,20181002_150234_1_10,TRUE,,,TRUE,,
,,10/2/2018,TRUE,TRUE,20181002_150235_104e,20181002_150235_104e,TRUE,,,TRUE,,
,,10/2/2018,TRUE,TRUE,20181002_150232_104e,20181002_150232_104e,TRUE,,,TRUE,,
,,10/2/2018,TRUE,TRUE,20181002_152116_1015,20181002_152116_1015,TRUE,,,TRUE,visible clouds,
,,10/2/2018,TRUE,TRUE,20181002_152117_1015,20181002_152117_1015,TRUE,,,TRUE,,
,,10/2/2018,TRUE,TRUE,20181002_152118_1015,20181002_152118_1015,TRUE,,,TRUE,,
,,10/2/2018,TRUE,TRUE,20181002_152329_0f4e,20181002_152329_0f4e,TRUE,,,,,
,,10/2/2018,TRUE,TRUE,20181002_152330_0f4e,20181002_152330_0f4e,TRUE,,,,,
,,10/2/2018,TRUE,TRUE,20181002_152120_1015,20181002_152120_1015,TRUE,,,TRUE,,
,,10/2/2018,TRUE,TRUE,20181002_152115_1015,20181002_152115_1015,,,,TRUE,very top of aoi,
,,10/3/2018,TRUE,FALSE,,,,,,,,
,,10/4/2018,TRUE,TRUE,20181004_152134_0f31,20181004_152134_0f31,,,,TRUE,very very right side of aoi,
,,10/4/2018,TRUE,TRUE,20181004_151912_0e2f,20181004_151912_0e2f,,,,TRUE,wispy clouds,
,,10/4/2018,TRUE,TRUE,20181004_151911_0e2f,20181004_151911_0e2f,,,,TRUE,wispy clouds,
,,10/4/2018,TRUE,TRUE,20181004_151910_0e2f,20181004_151910_0e2f,,,,TRUE,wispy clouds,
,,10/4/2018,TRUE,TRUE,20181004_151909_0e2f,20181004_151909_0e2f,,,,TRUE,wispy clouds,
,,10/4/2018,TRUE,TRUE,20181004_151908_0e2f,20181004_151908_0e2f,,,,TRUE,wispy clouds,
,,10/5/2018,TRUE,FALSE,,,,,,,,
,,10/6/2018,TRUE,FALSE,,,,,,,,
,,10/7/2018,TRUE,FALSE,,,,,,,,
,,10/8/2018,TRUE,FALSE,,,,,,,,
,,10/9/2018,TRUE,FALSE,,,,,,,,
,,10/10/2018,TRUE,FALSE,,,,,,,,
,,10/11/2018,TRUE,FALSE,,,,,,,,
,,10/12/2018,TRUE,TRUE,20181012_152219_0f43,20181012_152219_0f43,,,,TRUE,visible clouds,
,,10/12/2018,TRUE,TRUE,20181012_152220_0f43,20181012_152220_0f43,,,,TRUE,visible clouds,
,,10/12/2018,TRUE,TRUE,20181012_152222_0f43,20181012_152222_0f43,,,,TRUE,visible clouds,
,,10/12/2018,TRUE,TRUE,20181012_152223_0f43,20181012_152223_0f43,,,,TRUE,"visible clouds, tiniest bit of bottom of aoi",
,,10/13/2018,TRUE,FALSE,,,,,,,,
,,10/16/2018,TRUE,TRUE,20181016_150033_1048,20181016_150033_1048,,,,TRUE,hazy,
,,10/17/2018,TRUE,TRUE,,,,,,,,
,,10/18/2018,TRUE,FALSE,,,,,,,,
,,10/19/2018,TRUE,TRUE,20181019_145935_1051,20181019_145935_1051,TRUE,,,TRUE,,
,,10/19/2018,TRUE,TRUE,20181019_145936_1051,20181019_145936_1051,TRUE,,,TRUE,,
,,10/19/2018,TRUE,TRUE,20181019_145937_1051,20181019_145937_1051,TRUE,,,TRUE,,
,,10/19/2018,TRUE,TRUE,20181019_145938_1051,20181019_145938_1051,TRUE,,,TRUE,,
,,10/19/2018,TRUE,TRUE,20181019_152220_1012,20181019_152220_1012,TRUE,,,TRUE,,
,,10/19/2018,TRUE,TRUE,20181019_152221_1012,20181019_152221_1012,TRUE,,,TRUE,,
,,10/19/2018,TRUE,TRUE,20181019_152223_1012,20181019_152223_1012,TRUE,,,TRUE,,
,,10/19/2018,TRUE,TRUE,20181019_152224_1012,20181019_152224_1012,TRUE,,,TRUE,,
,,10/19/2018,TRUE,TRUE,20181019_152219_1012,20181019_152219_1012,TRUE,,,TRUE,,
,,10/19/2018,TRUE,TRUE,20181019_145939_1051,20181019_145939_1051,,,,TRUE,very top,
,,10/21/2018,TRUE,FALSE,,,,,,,,
,,10/22/2018,TRUE,TRUE,20181022_182409_0f02,20181022_182409_0f02,,,,TRUE,looks hazy,
,,10/22/2018,TRUE,TRUE,20181022_182407_0f02,20181022_182407_0f02,,,,TRUE,looks hazy,
,,10/22/2018,TRUE,TRUE,20181022_152211_0f35,20181022_152211_0f35,,get,regular,TRUE,,
,,10/22/2018,TRUE,TRUE,20181022_152210_0f35,20181022_152210_0f35,,get,regular,TRUE,,
,,10/22/2018,TRUE,TRUE,20181022_152209_0f35,20181022_152209_0f35,,get,regular,TRUE,,
,,10/22/2018,TRUE,TRUE,20181022_152208_0f35,20181022_152208_0f35,,get,regular,TRUE,,
,,10/22/2018,TRUE,TRUE,20181022_152207_0f35,20181022_152207_0f35,,get,regular,TRUE,,
,,10/22/2018,TRUE,TRUE,20181022_145844_1052,20181022_145844_1052,,get,regular,TRUE,,
,,10/22/2018,TRUE,TRUE,20181022_145843_1052,20181022_145843_1052,,get,regular,TRUE,,
,,10/22/2018,TRUE,TRUE,20181022_145842_1052,20181022_145842_1052,,get,regular,TRUE,,
,,10/22/2018,TRUE,TRUE,20181022_145841_1052,20181022_145841_1052,,get,regular,TRUE,,
,,10/22/2018,TRUE,TRUE,20181022_145840_1052,20181022_145840_1052,,get,regular,TRUE,,
,,10/23/2018,TRUE,TRUE,20181023_152214_1015,20181023_152214_1015,,get,regular,TRUE,,
,,10/23/2018,TRUE,TRUE,20181023_152213_1015,20181023_152213_1015,,get,regular,TRUE,,
,,10/23/2018,TRUE,TRUE,20181023_152212_1015,20181023_152212_1015,,get,regular,TRUE,,
,,10/23/2018,TRUE,TRUE,20181023_152211_1015,20181023_152211_1015,,get,regular,TRUE,,
,,10/24/2018,TRUE,FALSE,,,,,,,,
,,10/25/2018,TRUE,TRUE,20181025_152241_0f31,20181025_152241_0f31,,get,regular,TRUE,,
,,10/25/2018,TRUE,TRUE,20181025_152242_0f31,20181025_152242_0f31,,get,regular,TRUE,,
,,10/25/2018,TRUE,TRUE,20181025_152243_0f31,20181025_152243_0f31,,get,regular,TRUE,,
,,10/25/2018,TRUE,TRUE,20181025_152244_0f31,20181025_152244_0f31,,get,regular,TRUE,,
,,10/25/2018,TRUE,TRUE,20181025_152245_0f31,20181025_152245_0f31,,get,regular,TRUE,,
,,10/28/2018,TRUE,FALSE,,,,,,,,
,,10/29/2018,TRUE,FALSE,,,,,,,,
,,10/30/2018,TRUE,TRUE,20181030_152227_0f3f,20181030_152227_0f3f,,get,regular,TRUE,,
,,10/30/2018,TRUE,TRUE,20181030_152226_0f3f,20181030_152226_0f3f,,get,regular,TRUE,,
,,10/30/2018,TRUE,TRUE,20181030_152224_0f3f,20181030_152224_0f3f,,get,regular,TRUE,,
,,10/30/2018,TRUE,TRUE,20181030_152223_0f3f,20181030_152223_0f3f,,get,regular,TRUE,,
,,10/30/2018,TRUE,TRUE,20181030_151754_1105,20181030_151754_1105,,get,regular,TRUE,,
,,10/30/2018,TRUE,TRUE,20181030_151753_1105,20181030_151753_1105,,,,TRUE,visible clouds,
,,10/30/2018,TRUE,TRUE,20181030_151752_1105,20181030_151752_1105,,,,TRUE,visible clouds,
,,10/30/2018,TRUE,TRUE,20181030_151751_1105,20181030_151751_1105,,,,TRUE,visible clouds,
,,10/30/2018,TRUE,TRUE,20181030_151750_1105,20181030_151750_1105,,,,TRUE,tiny bit at top of aoi,
,,10/30/2018,TRUE,TRUE,20181030_145717_1051,20181030_145717_1051,,get,regular,TRUE,,
,,10/30/2018,TRUE,TRUE,20181030_145718_1051,20181030_145718_1051,,,,TRUE,visible clouds,
,,10/30/2018,TRUE,TRUE,20181030_145719_1051,20181030_145719_1051,,,,TRUE,visible clouds,
,,10/31/2018,TRUE,TRUE,20181031_145806_0f21,20181031_145806_0f21,,get,regular,TRUE,,